cache,avg,template,x,y,z,dataset,req,con,avglatency,p95latency,avgtps,p95tps,avgttft,p95ttft,avgtpot,p95tpot,compeletetime,tp
95.4,2.354,46,10,4,4,HPC,2000,100,2.576344802,7.654938161,3.803801773,1.24811625,1.790864576,5.656393313,0.344222998,0.801207431,53.12966681,37.64375198
95.4,2.354,46,1,1,1,HPC,2000,100,2.12218236,5.254358006,3.963228049,1.745948341,1.007901911,2.679029,0.293839062,0.572754689,43.93516636,45.52162119
95.4,2.354,46,0,2,4,HPC,2000,100,2.260031742,5.366003275,3.609871259,1.693664872,1.181987512,3.328528643,0.315638129,0.590435624,46.64037085,42.8813057
95.4,2.354,46,5,1,4,HPC,2000,100,2.398384807,6.281665218,3.787002399,1.617261635,1.477733366,4.536711037,0.31789066,0.618329146,49.57513976,40.34280104
95.4,2.354,46,5,6,1,HPC,2000,100,2.312221683,5.339942431,4.065045994,1.278648923,1.357349288,4.199679589,0.315157402,0.782076613,47.4407022,42.15789201
95.4,2.354,46,8,1,2,HPC,2000,100,2.475450519,6.247310042,4.039951896,1.155526046,1.524063007,4.056403339,0.330315038,0.865406721,50.81057501,39.3618848
95.4,2.354,46,12,4,3,HPC,2000,100,2.492283804,7.534107149,3.938812543,1.326704184,1.664636755,5.761498475,0.335106662,0.753747585,51.44631982,38.87547267
95.4,2.354,46,12,6,3,HPC,2000,100,2.746397085,8.549897504,3.690181338,1.115976845,1.971965156,7.139357424,0.353232364,0.89607597,56.41647339,35.45063844
95.4,2.354,46,4,6,2,HPC,2000,100,2.31941688,6.405701768,3.95465867,1.763592352,1.318909905,3.888876736,0.316093091,0.567024573,47.96177626,41.69987344
95.4,2.354,46,5,6,0,HPC,2000,100,2.235992096,6.762836289,4.299781637,1.343814579,1.200009412,3.827398813,0.291872544,0.744150299,46.42245007,43.08260329
95.4,2.354,46,0,1,1,HPC,2000,100,2.121802496,4.778940964,3.824583197,1.895519542,0.973160776,2.637526357,0.299109273,0.527559847,43.9043138,45.55361027
95.4,2.354,46,2,6,3,HPC,2000,100,2.200242917,6.372176421,3.820775909,1.928612902,1.186371944,3.538333929,0.301596239,0.518507371,45.50379324,43.95237974
95.4,2.354,46,14,0,2,HPC,2000,100,2.192307797,5.059847772,4.074256201,1.352150019,1.295956422,4.462039638,0.294993609,0.739562917,45.38783979,44.06466598
