cache,avg,template,x,y,z,dataset,req,con,avglatency,p95latency,avgtps,p95tps,avgttft,p95ttft,avgtpot,p95tpot,compeletetime,tp
87.65,4.5272,44,5,5,0,OpenStack,2000,100,4.294443458,9.421596181,4.937591571,2.167206247,0.90812439,2.379957747,0.223613255,0.461442473,89.79241419,22.27359647
87.65,4.5272,44,4,6,2,OpenStack,2000,100,4.215710166,8.73164593,4.971520337,2.174672183,1.069053019,3.824989808,0.222672002,0.459839424,87.75333261,22.79115722
87.65,4.5272,44,1,3,3,OpenStack,2000,100,4.312328424,9.111129546,4.892915859,2.160553987,1.114742483,3.036727786,0.226202244,0.462844256,90.13934851,22.18786837
87.65,4.5272,44,10,1,4,OpenStack,2000,100,4.658600765,10.28818853,4.739608395,1.673728622,1.73088269,6.940574229,0.249207858,0.597468498,96.92092061,20.63537972
87.65,4.5272,44,2,4,4,OpenStack,2000,100,4.389703252,9.223666012,4.872159382,2.209602775,1.3221922,3.147726357,0.229989151,0.452572526,91.44876742,21.87016902
87.65,4.5272,44,14,4,2,OpenStack,2000,100,4.524735934,8.231252289,4.816997928,1.940970118,1.444314626,5.44023329,0.238810816,0.515206975,94.41831303,21.18233143
87.65,4.5272,44,5,3,2,OpenStack,2000,100,4.270429088,9.05132134,4.992851574,2.020376864,1.258800376,4.711702776,0.224816267,0.494957203,89.99101567,22.2244408
87.65,4.5272,44,1,0,4,OpenStack,2000,100,5.304031662,9.108982599,3.825207497,2.112226221,2.234530699,4.435736537,0.279796519,0.473434824,110.1678495,18.15411673
87.65,4.5272,44,14,2,4,OpenStack,2000,100,4.81538689,10.39148948,4.602584554,1.676129451,2.212282843,8.903101158,0.258881061,0.596618664,98.38606596,20.32808183
87.65,4.5272,44,10,4,0,OpenStack,2000,100,4.374724968,10.43766226,4.955480319,1.92838146,1.050964641,2.835423577,0.228237994,0.518571374,91.51919889,21.85333814
87.65,4.5272,44,4,1,3,OpenStack,2000,100,4.487269738,8.030240417,4.707224301,2.083142075,1.291342168,4.299218094,0.23731902,0.480044081,93.98689818,21.27956171
87.65,4.5272,44,6,6,1,OpenStack,2000,100,4.307890529,9.518682182,4.930815694,2.022572783,1.058079654,2.92794503,0.225104353,0.494435483,90.56792688,22.0828727
87.65,4.5272,44,9,5,3,OpenStack,2000,100,4.541990636,8.281258011,4.780398271,2.098618258,1.468913512,5.01880002,0.240482268,0.47650419,94.65336919,21.12972858
87.65,4.5272,44,13,1,1,OpenStack,2000,100,4.689980683,10.05339568,4.589065852,1.841920755,1.176623361,5.421450627,0.246993888,0.542911761,97.95161724,20.41824379
87.65,4.5272,44,1,1,4,OpenStack,2000,100,4.45289893,9.288734007,4.68386969,2.107930201,1.109998089,2.797131217,0.234464412,0.474399184,93.17176604,21.46573028
87.65,4.5272,44,9,1,1,OpenStack,2000,100,4.58158797,10.19578315,4.589357282,1.935011479,1.031246986,2.72473377,0.240577882,0.516793399,95.88816905,20.85763051
87.65,4.5272,44,12,3,1,OpenStack,2000,100,4.450100959,7.815131986,4.907762295,2.168106246,1.321462103,5.583234477,0.234448004,0.461233175,92.92820024,21.52199219
87.65,4.5272,44,12,3,0,OpenStack,2000,100,4.420269206,10.73889568,4.908231753,1.864312717,1.076077625,3.26200887,0.230696248,0.536396745,92.5240078,21.61601132
87.65,4.5272,44,13,6,2,OpenStack,2000,100,4.494801985,10.51590662,4.793008979,1.779194035,1.621976487,5.573702824,0.238936629,0.562052265,94.08727717,21.25685916
87.65,4.5272,44,14,5,1,OpenStack,2000,100,4.352506802,8.399437952,4.879581274,2.17382737,1.210515538,3.285283101,0.22784251,0.460018166,90.65083671,22.06267557
87.65,4.5272,44,8,5,4,OpenStack,2000,100,4.591455994,10.49916002,4.790501675,1.809696987,1.718619729,6.145641375,0.244152422,0.552579733,96.76088309,20.66950958
87.65,4.5272,44,3,6,3,OpenStack,2000,100,4.3924232,10.09686054,4.844168404,1.824607655,1.332622091,5.050634956,0.233277899,0.54806303,91.80189943,21.7860416
87.65,4.5272,44,11,2,4,OpenStack,2000,100,4.557135524,9.116347992,4.822833285,1.654845886,1.827986826,7.458009553,0.243936317,0.6042859,95.85671306,20.86447507
87.65,4.5272,44,5,0,3,OpenStack,2000,100,5.390281881,9.832398009,3.762411753,1.908811791,2.35471163,4.690087819,0.287866075,0.523886151,111.9332697,17.86778859
87.65,4.5272,44,8,3,0,OpenStack,2000,100,4.333281935,10.18602134,4.948442221,1.879933078,0.985945729,2.539860404,0.227230308,0.53195797,90.89847159,22.00257017
