cache,avg,template,x,y,z,dataset,req,con,avglatency,p95latency,avgtps,p95tps,avgttft,p95ttft,avgtpot,p95tpot,compeletetime,tp
92.08,3.339,8,12,0,0,Proxifier,2000,100,3.902332942,8.775545192,4.450953292,2.74993881,1.761986893,2.570629978,0.247930729,0.36376934,79.54625535,25.14260403
92.08,3.339,8,1,0,3,Proxifier,2000,100,3.714475971,5.572298014,4.485828177,3.09715422,1.550242148,2.21846509,0.234343798,0.322877046,75.71430326,26.41508822
92.08,3.339,8,4,4,2,Proxifier,2000,100,2.872339475,5.382516909,6.047353475,3.6776978,0.778734839,1.328855979,0.178641216,0.271909476,58.67766476,34.08451935
92.08,3.339,8,5,1,1,Proxifier,2000,100,3.063019536,5.744021821,5.68946718,3.601890282,0.711458671,1.305651331,0.189274778,0.277632937,62.34242296,32.08088337
92.08,3.339,8,6,5,1,Proxifier,2000,100,2.897573727,6.286882949,6.108916845,3.368604478,0.786769977,1.490948188,0.18004094,0.296858862,59.0463531,33.87169393
92.08,3.339,8,7,2,2,Proxifier,2000,100,2.925277797,6.784953403,6.055125563,3.420327797,0.880795925,1.648279965,0.182014442,0.292459615,59.59941721,33.55737512
92.08,3.339,8,0,2,3,Proxifier,2000,100,3.073419799,4.934352422,5.586167516,3.456606198,0.826452581,1.563090408,0.192072791,0.289301206,62.43062615,32.03555888
92.08,3.339,8,0,1,3,Proxifier,2000,100,3.17253486,5.089854598,5.398787222,3.607439906,0.711825311,1.447254729,0.195203921,0.277206048,64.42640996,31.04317005
92.08,3.339,8,1,0,1,Proxifier,2000,100,3.699772606,5.287633121,4.471958841,3.100010041,1.523598031,2.335072899,0.233350963,0.32257964,75.4944551,26.49201186
92.08,3.339,8,7,3,0,Proxifier,2000,100,2.865887494,6.581311142,6.225857825,3.772509801,0.740414145,1.262335491,0.177263645,0.265386774,58.52587795,34.17291752
92.08,3.339,8,8,5,1,Proxifier,2000,100,2.908380448,6.979122412,6.168455395,3.510378369,0.823248048,1.447027135,0.180504542,0.285138962,59.22435617,33.76989011
92.08,3.339,8,4,3,0,Proxifier,2000,100,2.804351442,5.28114773,6.245928642,3.615255798,0.642511097,1.419748366,0.172885344,0.276606302,57.13661122,35.00382604
92.08,3.339,8,4,1,0,Proxifier,2000,100,3.086520165,5.326227152,5.613352155,3.688769625,0.593038394,1.081734228,0.189406279,0.271093104,62.86805081,31.81266119
92.08,3.339,8,6,1,1,Proxifier,2000,100,3.071777094,6.148799169,5.729978374,3.290578881,0.73753383,1.762200403,0.189394255,0.303897963,63.54392815,31.47428965
92.08,3.339,8,11,3,3,Proxifier,2000,100,3.128290293,8.211530554,5.900049594,3.31033727,1.08662677,2.138936138,0.196048543,0.30250644,63.72279048,31.38594504
92.08,3.339,8,0,4,1,Proxifier,2000,100,2.961815088,4.650130916,5.748797852,3.918745855,0.674040939,1.559740746,0.183064069,0.255183703,60.25917554,33.18996621
92.08,3.339,8,6,3,0,Proxifier,2000,100,2.839745168,6.314261603,6.248628093,3.412380526,0.701314922,1.440679252,0.175640802,0.293063117,57.87961626,34.55447927
92.08,3.339,8,2,1,1,Proxifier,2000,100,3.0050342,4.847407758,5.700438231,3.788086051,0.634590719,1.241837466,0.185061345,0.26398556,61.13597131,32.71396458
92.08,3.339,8,3,3,1,Proxifier,2000,100,2.840458769,4.831974149,6.065851166,3.75770144,0.66174122,1.298768806,0.175213601,0.266120143,57.96616173,34.50288824
92.08,3.339,8,5,4,2,Proxifier,2000,100,2.90379911,5.768231964,6.020727838,3.482253113,0.853766899,1.980244923,0.180719752,0.287170398,59.43161535,33.6521225
92.08,3.339,8,2,2,1,Proxifier,2000,100,2.813833526,4.581718779,6.086781174,3.813354792,0.664186475,1.424497807,0.173904138,0.262237136,57.42454386,34.82831322
92.08,3.339,8,9,0,3,Proxifier,2000,100,3.839318014,7.373873687,4.495960338,2.787754195,1.726172328,2.550120914,0.243598073,0.358712187,78.27714515,25.55024198
92.08,3.339,8,12,5,2,Proxifier,2000,100,3.065226927,8.923061609,5.992752196,2.867484073,1.002117853,1.930379939,0.191378012,0.34909222,62.42381334,32.03905518
92.08,3.339,8,10,5,3,Proxifier,2000,100,3.106775618,7.794004786,5.900666926,2.921119755,1.088673722,2.672789097,0.19454804,0.342334904,63.38353229,31.55393724
92.08,3.339,8,3,0,0,Proxifier,2000,100,3.717979133,5.563535392,4.488177006,3.03364624,1.557168245,2.454886699,0.234626243,0.329636643,75.86496806,26.36262891
92.08,3.339,8,10,3,2,Proxifier,2000,100,3.027925394,8.141186821,6.016889217,3.049143579,1.055844578,2.467077172,0.189750345,0.328211549,62.26379728,32.12139457
92.08,3.339,8,9,1,3,Proxifier,2000,100,3.124654735,6.237281334,5.701414402,3.207682677,0.921765616,1.913120115,0.194883979,0.311751537,63.7539022,31.37062879
92.08,3.339,8,5,4,3,Proxifier,2000,100,3.001253088,5.551694942,5.915328435,3.002549441,0.947835821,2.087418246,0.187264041,0.333051665,61.30059052,32.62611311
92.08,3.339,8,10,3,0,Proxifier,2000,100,2.944281002,8.029927635,6.231027472,3.502542359,0.843366172,1.785656428,0.183136197,0.286472529,60.06489587,33.29731903
92.08,3.339,8,13,2,3,Proxifier,2000,100,3.176814368,8.830590892,5.837444297,2.785006689,1.200208034,2.28018086,0.200776993,0.359139363,65.02973175,30.755163
