cache,avg,template,x,y,z,dataset,req,con,avglatency,p95latency,avgtps,p95tps,avgttft,p95ttft,avgtpot,p95tpot,compeletetime,tp
91.8,3.7545,150,7,5,3,Thunderbird,2000,100,3.258390567,9.193079388,5.627428624,1.519695394,1.323532718,4.943560624,0.247654903,0.658026612,69.47545671,28.78714433
91.8,3.7545,150,12,3,2,Thunderbird,2000,100,3.358323494,8.303070128,5.618974229,1.420079799,1.387384412,5.535811877,0.25396839,0.704185948,71.87669349,27.82543135
91.8,3.7545,150,3,4,1,Thunderbird,2000,100,3.129481075,7.55428859,5.737293001,1.477966301,0.9508243,3.683365369,0.233940406,0.676605478,67.1255672,29.79490652
91.8,3.7545,150,1,3,2,Thunderbird,2000,100,3.169890987,8.768288231,5.570181756,1.653123817,0.948155669,3.508427489,0.235230379,0.604920566,67.99761939,29.41279442
91.8,3.7545,150,6,1,0,Thunderbird,2000,100,3.420367076,9.046211612,5.218696842,1.612111586,0.787057232,3.844296658,0.249190485,0.620304531,72.96820903,27.40919678
91.8,3.7545,150,12,5,2,Thunderbird,2000,100,3.540859311,9.530062544,5.453222703,1.194881788,1.666546724,6.889122272,0.274709095,0.836902885,75.66493702,26.43232227
91.8,3.7545,150,2,5,3,Thunderbird,2000,100,3.18601331,8.114172661,5.565935075,1.698279898,1.147856674,4.401671207,0.240193552,0.588831386,68.50080395,29.19673763
91.8,3.7545,150,3,1,0,Thunderbird,2000,100,3.267278516,8.715351713,5.476962194,1.631757845,0.801411362,3.686792159,0.239115561,0.612836032,69.71636987,28.68766695
91.8,3.7545,150,1,1,0,Thunderbird,2000,100,3.267240386,7.784261179,5.230362449,1.773906812,0.625591411,2.558985901,0.2377744,0.563727485,69.88602233,28.61802594
91.8,3.7545,150,14,0,0,Thunderbird,2000,100,4.289075162,10.4090535,3.938653713,1.249964938,1.934393396,6.74629941,0.328069537,0.800022529,90.4108305,22.12124354
91.8,3.7545,150,8,3,2,Thunderbird,2000,100,3.230752602,8.667597783,5.718487092,1.458885477,1.139889827,4.921801293,0.241611637,0.685454764,69.50798655,28.77367191
91.8,3.7545,150,13,5,1,Thunderbird,2000,100,3.645122876,9.921468616,5.665862741,1.126114163,1.593700409,7.703078091,0.279813846,0.888009435,77.67494416,25.74832878
91.8,3.7545,150,8,0,3,Thunderbird,2000,100,4.122080558,9.5030496,3.906530458,1.50724976,1.868284097,6.078465497,0.310065336,0.663460074,87.11376595,22.95848398
91.8,3.7545,150,9,0,2,Thunderbird,2000,100,3.985895,8.354645979,3.969717836,1.585003393,1.773232897,4.807933939,0.30060247,0.630913526,84.35536528,23.70922103
91.8,3.7545,150,9,2,4,Thunderbird,2000,100,3.631949704,10.04545728,5.348826917,1.26854045,1.882073399,6.548094249,0.279903576,0.788307607,77.39765191,25.84057721
91.8,3.7545,150,13,3,3,Thunderbird,2000,100,3.679054432,9.358323634,5.460268164,1.08771984,1.932162609,8.310691321,0.284481562,0.919354393,79.44229603,25.175506
91.8,3.7545,150,5,2,4,Thunderbird,2000,100,3.407378462,9.49777571,5.489012439,1.327238508,1.552044622,5.730843961,0.263740322,0.75344875,72.91269231,27.43006652
91.8,3.7545,150,8,2,0,Thunderbird,2000,100,3.343164061,9.210749638,5.779802357,1.541659281,1.068865631,4.920738351,0.250173028,0.648651852,71.58361697,27.93935379
91.8,3.7545,150,7,4,2,Thunderbird,2000,100,3.362250497,9.217737234,5.652471564,1.393703798,1.282337064,5.300144243,0.251389523,0.717512576,72.00304914,27.77660146
