cache,avg,template,x,y,z,dataset,req,con,avglatency,p95latency,avgtps,p95tps,avgttft,p95ttft,avgtpot,p95tpot,compeletetime,tp
93.77,2.5346,51,5,3,4,Zookeeper,2000,100,2.453933275,6.354828382,5.247243901,1.798061054,1.249138512,4.518434906,0.233558243,0.556154656,51.96831107,38.48499131
93.77,2.5346,51,3,3,4,Zookeeper,2000,100,2.343979601,4.813533521,5.230957271,2.199880516,0.998947846,2.679827023,0.2217381,0.454570246,49.71980095,40.2254225
93.77,2.5346,51,8,3,4,Zookeeper,2000,100,2.525985437,5.774582255,5.089828848,1.807280415,1.340283086,4.640012777,0.241070769,0.553317699,53.26853442,37.54561716
93.77,2.5346,51,9,3,0,Zookeeper,2000,100,2.366475776,6.887864709,5.578683868,1.949663113,0.932456572,2.728340328,0.223953762,0.512909125,49.93929315,40.04862452
93.77,2.5346,51,4,0,4,Zookeeper,2000,100,2.716272094,4.998475254,4.279061191,2.232291276,1.246396537,2.620644808,0.258522853,0.447970252,56.95921445,35.1128438
93.77,2.5346,51,0,5,1,Zookeeper,2000,100,2.272532339,3.689711058,5.152889231,2.705517436,0.784287536,2.160845137,0.214157121,0.369615097,48.00375986,41.66340315
93.77,2.5346,51,6,0,1,Zookeeper,2000,100,2.767116623,5.63527056,4.237419605,1.9898092,1.270690017,3.029580641,0.263383224,0.502560804,57.96507835,34.50353311
93.77,2.5346,51,0,5,3,Zookeeper,2000,100,2.434446684,4.333020496,4.822827642,2.541768546,0.959885702,2.248293924,0.232020091,0.393426853,51.07137918,39.16087703
93.77,2.5346,51,2,6,0,Zookeeper,2000,100,2.21701395,4.257271647,5.511148217,2.553945395,0.761514174,2.295798087,0.209364378,0.391551069,46.65638566,42.86658668
93.77,2.5346,51,9,4,0,Zookeeper,2000,100,2.390102155,7.074328637,5.489095129,2.293456052,0.982220522,2.553630495,0.226939827,0.436373941,50.25585032,39.79636177
93.77,2.5346,51,5,1,3,Zookeeper,2000,100,2.426268721,5.603235817,5.179657327,1.931105856,0.97891774,3.99818536,0.229611443,0.517838219,51.72156048,38.66859355
93.77,2.5346,51,3,2,3,Zookeeper,2000,100,2.324206737,5.32322129,5.373156617,2.121447637,0.972001389,3.519787145,0.219147559,0.471376237,49.22262192,40.63172424
93.77,2.5346,51,10,2,0,Zookeeper,2000,100,2.355208293,7.44776144,5.622569997,1.853617826,0.875453145,1.84835223,0.222602684,0.53948556,49.53302169,40.37710464
93.77,2.5346,51,11,5,4,Zookeeper,2000,100,2.664212424,6.140292442,4.900672765,1.804681718,1.530557224,5.20531987,0.252937337,0.554114373,55.76359153,35.86569561
